Card 180: 25 47 40 46 63 39 56 61 31 93 | 41 70  7 33 55 84 25 24 97 50 88 54 20 83 56 37 27 65 14  2 43 17  5 61 42
Card 181: 81 41 48 64 14 92 42 54 60 97 | 14 27 17 54 88 90 94 31 66 32 35 47 74 53 69 68 82 83 18 21 77 87 75 24 29
Card 182:  8 59 57 32 58 34 49 60 98 18 | 80 41  9 16 55 62  2 13  1  5  6 17 96 28 43 32 86 69 26 61 42 90 39 20 44
Card 183: 78 50 21 33 23 94 20 72 32 66 | 58 64 65 54 81  9 71 57 22 55 29 88 19 85 92 17  4 40 44 14 24 61 86 87  7
Card 184: 85 36 60 35 13 69 81 49 91 31 |  9 52 16 89 41 19 98 10  1 57 38 44 65 21 39 82 43  4 27 34 29 55 95 90 20
Card 185: 32 24 14 77 59 89  2 93 43 45 | 95 78 13 24 63 98 12 34  2 19 51 75 66  9 80 89 83 26 84 23 57 11 44 52 71
Card 186: 53 81 95 60 84 67 92 65  4 10 | 65 21 72 84 83 34 95 23 15 53 31 92 41 66 86 18 60 81 49 10 62  8 70 20 69
Card 187: 56 63  1 20 14 23 40 83 91 85 |  2 52  6 19  3 89 44 22 55 94 60 58 74 87 88 90 71 10 16 66  8 98 38 17 28
Card 188: 64 94 29 13 36 75 74 54 45 47 |  9 15  6 69 66 85  5 89 34 70  3 37 46 59 25  2 18 55  1 62 14 24 58 93 96
Card 189: 95  3 65 23 50 24 62 18 42 78 |  3 53 62 74 13 28 21 89  8 83 65 18 90 63 42 24 93 22 55 12 50 67 95 14 99
Card 190: 58 62 33 96 59 90  3 36  2 86 | 52 11  1 10 67 28 22 29 95 31 75 74 42 32 43 60 82 76 64 55 34 24  4 72 73
Card 191: 75 67 90 35 11 25 26 66  3 93 | 17 95 29 47 97 58 33 22 98 56 28 23 69 13 41 83 64  1 19 45 49 89 74 80  9
Card 192: 10 41 20 48 67 50  7 92 76 82 | 96 71 85 81 78 53 93 17 35 12 99 67 92 46 90  8 32 89 24 18 61 43 72 19 48
Card 193: 36 52 61 35 86 70 43 85 55 32 | 47 28 80 55 21 87 83 96 73 39 34 75 14  3 16  2  5 36 24 56 43 32 52 49 81
Card 194: 38 41 42 54 96 91 98 72 35  2 | 56 17 99 24 90 72 55 77 35 92 97 62 12 98 18 13 61 45 74 48 79 68 47 64 16
Card 195: 17 18 58 50 46 31 82 67 60 56 | 87  2 80 77 39 76 59 20 16 42 91 48 37 62 85 84 41 70 10 82 27 99 66 92 63
Card 196: 44 24 77 69 32 10 30 57 36 12 | 34 88 12 23 71 74 52 79 85 78 70 69 97 60 50 92 37 49 15 35 28 91 18 39  8
Card 197: 55 19 90  7 53  3 34 96  8 95 | 47 50 57 44 88 76 81 85 13 62 94 10 23 26 69 75 27 51 24 43 19 82  2  4 38
Card 198: 69 30 47 82 65 23 79 32  3 80 |  5  1 55 62 86 75 36 14 31  7 38 18 66 64 53 59 10 22 96 27 13 85 37 91 51
